date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:49:05	42149/42149	---M--	200	added ('OK')	image/jpeg	etag:%2240e3eee4777d31:0%22	https://www.holmdelschools.org/uploaded/Parents/Holmdel_Creative_Arts_Association_(H_C_A_A_)/support_hcaa.jpg	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/uploaded/Parents/Holmdel_Creative_Arts_Association_(H_C_A_A_)/support_hcaa.jpg	(from https://www.holmdelschools.org/parents/holmdel-creative-arts-association-hcaa)
18:49:05	172/172	---M--	302	error ('Found')	text/html	date:Mon,%2028%20Oct%202019%2022:49:07%20GMT	https://www.holmdelschools.org/fs/resource-manager/view/667fac97-4555-4c05-b356-029f2e0fc8ca	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/fs/resource-manager/view/667fac97-4555-4c05-b356-029f2e0fc8ca	(from https://www.holmdelschools.org/parents/holmdel-creative-arts-association-hcaa/meeting-minutes)
18:49:06	172/172	---M--	302	error ('Found')	text/html	date:Mon,%2028%20Oct%202019%2022:49:07%20GMT	https://www.holmdelschools.org/fs/resource-manager/view/b4f75aed-b6c8-4cfb-bcbd-b8aba2d41dc3	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/fs/resource-manager/view/b4f75aed-b6c8-4cfb-bcbd-b8aba2d41dc3	(from https://www.holmdelschools.org/parents/holmdel-creative-arts-association-hcaa/meeting-minutes)
18:49:07	176/176	---M--	302	error ('Found')	text/html	date:Mon,%2028%20Oct%202019%2022:49:08%20GMT	https://www.holmdelschools.org/fs/resource-manager/view/596af579-451e-4912-9a5b-d4dd9ac12690	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/fs/resource-manager/view/596af579-451e-4912-9a5b-d4dd9ac12690	(from https://www.holmdelschools.org/parents/holmdel-creative-arts-association-hcaa/meeting-minutes)
18:49:07	172/172	---M--	302	error ('Found')	text/html	date:Mon,%2028%20Oct%202019%2022:49:09%20GMT	https://www.holmdelschools.org/fs/resource-manager/view/3c382331-b566-4870-9fb1-a23f12fe4898	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/fs/resource-manager/view/3c382331-b566-4870-9fb1-a23f12fe4898	(from https://www.holmdelschools.org/parents/holmdel-creative-arts-association-hcaa/meeting-minutes)
18:49:08	252057/252057	---M--	200	added ('OK')	application/pdf	etag:%22a0b3db9d5fa7d41:0%22	https://www.holmdelschools.org/uploaded/Parents/Holmdel_Creative_Arts_Association_(H_C_A_A_)/pdf/minutes/hcaa_mtg_min_1_7_19.pdf	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/uploaded/Parents/Holmdel_Creative_Arts_Association_(H_C_A_A_)/pdf/minutes/hcaa_mtg_min_1_7_19.pdf	(from https://www.holmdelschools.org/parents/holmdel-creative-arts-association-hcaa/meeting-minutes)
18:49:08	246994/246994	---M--	200	added ('OK')	application/pdf	etag:%22c079c89d5fa7d41:0%22	https://www.holmdelschools.org/uploaded/Parents/Holmdel_Creative_Arts_Association_(H_C_A_A_)/pdf/minutes/hcaa_mtg_min_12_5_18.pdf	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/uploaded/Parents/Holmdel_Creative_Arts_Association_(H_C_A_A_)/pdf/minutes/hcaa_mtg_min_12_5_18.pdf	(from https://www.holmdelschools.org/parents/holmdel-creative-arts-association-hcaa/meeting-minutes)
18:49:09	102613/102613	---M--	200	added ('OK')	application/pdf	etag:%22e0fd2e412787d41:0%22	https://www.holmdelschools.org/uploaded/Parents/Holmdel_Creative_Arts_Association_(H_C_A_A_)/pdf/minutes/hcaa_mtg_min_11_5_18.pdf	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/uploaded/Parents/Holmdel_Creative_Arts_Association_(H_C_A_A_)/pdf/minutes/hcaa_mtg_min_11_5_18.pdf	(from https://www.holmdelschools.org/parents/holmdel-creative-arts-association-hcaa/meeting-minutes)
18:49:09	94948/94948	---M--	200	added ('OK')	application/pdf	etag:%22108556be872d41:0%22	https://www.holmdelschools.org/uploaded/Parents/Holmdel_Creative_Arts_Association_(H_C_A_A_)/pdf/minutes/hcaa_mtg_min_10_1_18.pdf	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/uploaded/Parents/Holmdel_Creative_Arts_Association_(H_C_A_A_)/pdf/minutes/hcaa_mtg_min_10_1_18.pdf	(from https://www.holmdelschools.org/parents/holmdel-creative-arts-association-hcaa/meeting-minutes)
18:49:09	75065/75065	---M--	200	added ('OK')	application/pdf	etag:%22d03ee908759d41:0%22	https://www.holmdelschools.org/uploaded/Parents/Holmdel_Creative_Arts_Association_(H_C_A_A_)/pdf/minutes/hcaa_mtg_min_9_11_18.pdf	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/uploaded/Parents/Holmdel_Creative_Arts_Association_(H_C_A_A_)/pdf/minutes/hcaa_mtg_min_9_11_18.pdf	(from https://www.holmdelschools.org/parents/holmdel-creative-arts-association-hcaa/meeting-minutes)
18:49:09	68262/68262	---M--	200	added ('OK')	application/pdf	etag:%223079cbfc8659d41:0%22	https://www.holmdelschools.org/uploaded/Parents/Holmdel_Creative_Arts_Association_(H_C_A_A_)/pdf/minutes/hcaa_mtg_min_6_4_18.pdf	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/uploaded/Parents/Holmdel_Creative_Arts_Association_(H_C_A_A_)/pdf/minutes/hcaa_mtg_min_6_4_18.pdf	(from https://www.holmdelschools.org/parents/holmdel-creative-arts-association-hcaa/meeting-minutes)
18:49:09	81272/81272	---M--	200	added ('OK')	application/pdf	etag:%221049e1372ffcd31:0%22	https://www.holmdelschools.org/uploaded/Parents/Holmdel_Creative_Arts_Association_(H_C_A_A_)/pdf/minutes/hcaa_mtg_min_5_7_18.pdf	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/uploaded/Parents/Holmdel_Creative_Arts_Association_(H_C_A_A_)/pdf/minutes/hcaa_mtg_min_5_7_18.pdf	(from https://www.holmdelschools.org/parents/holmdel-creative-arts-association-hcaa/meeting-minutes)
18:49:13	246712/246712	---M--	200	added ('OK')	application/pdf	etag:%22c01cafab1e7d31:0%22	https://www.holmdelschools.org/uploaded/Parents/Holmdel_Creative_Arts_Association_(H_C_A_A_)/pdf/minutes/hcaa_mtg_min_4_9_18.pdf	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/uploaded/Parents/Holmdel_Creative_Arts_Association_(H_C_A_A_)/pdf/minutes/hcaa_mtg_min_4_9_18.pdf	(from https://www.holmdelschools.org/parents/holmdel-creative-arts-association-hcaa/meeting-minutes)
18:49:14	82369/82369	---M--	200	added ('OK')	application/pdf	etag:%22063ccd5bdb7d31:0%22	https://www.holmdelschools.org/uploaded/Parents/Holmdel_Creative_Arts_Association_(H_C_A_A_)/pdf/minutes/hcaa_mtg_min_3_5_18.pdf	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/uploaded/Parents/Holmdel_Creative_Arts_Association_(H_C_A_A_)/pdf/minutes/hcaa_mtg_min_3_5_18.pdf	(from https://www.holmdelschools.org/parents/holmdel-creative-arts-association-hcaa/meeting-minutes)
18:49:15	250148/250148	---M--	200	added ('OK')	application/pdf	etag:%22e0cbfb747bb5d31:0%22	https://www.holmdelschools.org/uploaded/Parents/Holmdel_Creative_Arts_Association_(H_C_A_A_)/pdf/minutes/hcaa_mtg_min_2_5_18.pdf	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/uploaded/Parents/Holmdel_Creative_Arts_Association_(H_C_A_A_)/pdf/minutes/hcaa_mtg_min_2_5_18.pdf	(from https://www.holmdelschools.org/parents/holmdel-creative-arts-association-hcaa/meeting-minutes)
18:49:16	201694/201694	---M--	200	added ('OK')	application/pdf	etag:%22f019af4d48ed31:0%22	https://www.holmdelschools.org/uploaded/Parents/Holmdel_Creative_Arts_Association_(H_C_A_A_)/pdf/minutes/hcaa_mtg_min_12_4_17.pdf	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/uploaded/Parents/Holmdel_Creative_Arts_Association_(H_C_A_A_)/pdf/minutes/hcaa_mtg_min_12_4_17.pdf	(from https://www.holmdelschools.org/parents/holmdel-creative-arts-association-hcaa/meeting-minutes)
18:49:16	200814/200814	---M--	200	added ('OK')	application/pdf	etag:%2240fb23efd48ed31:0%22	https://www.holmdelschools.org/uploaded/Parents/Holmdel_Creative_Arts_Association_(H_C_A_A_)/pdf/minutes/hcaa_mtg_min_1_8_18.pdf	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/uploaded/Parents/Holmdel_Creative_Arts_Association_(H_C_A_A_)/pdf/minutes/hcaa_mtg_min_1_8_18.pdf	(from https://www.holmdelschools.org/parents/holmdel-creative-arts-association-hcaa/meeting-minutes)
18:49:16	201846/201846	---M--	200	added ('OK')	application/pdf	etag:%22f0696b458d88d31:0%22	https://www.holmdelschools.org/uploaded/Parents/Holmdel_Creative_Arts_Association_(H_C_A_A_)/pdf/minutes/hcaa_mtg_min_11_6_17.pdf	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/uploaded/Parents/Holmdel_Creative_Arts_Association_(H_C_A_A_)/pdf/minutes/hcaa_mtg_min_11_6_17.pdf	(from https://www.holmdelschools.org/parents/holmdel-creative-arts-association-hcaa/meeting-minutes)
18:49:17	0/-1	---M--	301	error ('')			https://www.holmdelschools.org/fs/pages/2	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/fs/pages/2.62c.delayed	(from https://www.holmdelschools.org/parents/holmdel-creative-arts-association-hcaa/meeting-minutes)
18:49:17	0/-1	---M--	301	error ('')			https://www.holmdelschools.org/schools/holmdel-high-school-9-12/weekly-announcements	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/schools/holmdel-high-school-9-12/weekly-announcements.62d.delayed	(from https://www.holmdelschools.org/parents/holmdel-creative-arts-association-hcaa/membership)
18:49:17	0/-1	---M--	301	error ('')			https://www.holmdelschools.org/fs/pages/2	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/fs/pages/2.62e.delayed	(from https://www.holmdelschools.org/parents/holmdel-creative-arts-association-hcaa/membership)
18:49:17	0/-1	---M--	301	error ('')			https://www.holmdelschools.org/fs/pages/2	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/fs/pages/2.62f.delayed	(from https://www.holmdelschools.org/parents/holmdel-creative-arts-association-hcaa/membership)
18:49:17	0/-1	---M--	301	error ('')			https://www.holmdelschools.org/schools/holmdel-high-school-9-12/weekly-announcements	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/schools/holmdel-high-school-9-12/weekly-announcements.630.delayed	(from https://www.holmdelschools.org/parents/holmdel-creative-arts-association-hcaa/gifts-scholarship-recipients)
18:49:17	0/-1	---M--	301	error ('')			https://www.holmdelschools.org/fs/pages/2	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/fs/pages/2.631.delayed	(from https://www.holmdelschools.org/parents/holmdel-creative-arts-association-hcaa/gifts-scholarship-recipients)
18:49:17	203367/203367	---M--	200	added ('OK')	application/pdf	etag:%22b0aa5646cb49d31:0%22	https://www.holmdelschools.org/uploaded/Parents/Holmdel_Creative_Arts_Association_(H_C_A_A_)/pdf/minutes/hcaa_mtg_min_10_2_17.pdf	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/uploaded/Parents/Holmdel_Creative_Arts_Association_(H_C_A_A_)/pdf/minutes/hcaa_mtg_min_10_2_17.pdf	(from https://www.holmdelschools.org/parents/holmdel-creative-arts-association-hcaa/meeting-minutes)
18:49:18	245062/245062	---M--	200	added ('OK')	application/pdf	etag:%22a05351c2266ed51:0%22	https://www.holmdelschools.org/uploaded/Parents/Holmdel_Creative_Arts_Association_(H_C_A_A_)/pdf/hcaa_gifts_2018_19.pdf	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/uploaded/Parents/Holmdel_Creative_Arts_Association_(H_C_A_A_)/pdf/hcaa_gifts_2018_19.pdf	(from https://www.holmdelschools.org/parents/holmdel-creative-arts-association-hcaa/gifts-scholarship-recipients)
18:49:18	182/182	---M--	302	error ('Found')	text/html	date:Mon,%2028%20Oct%202019%2022:49:19%20GMT	https://www.holmdelschools.org/fs/resource-manager/view/4658497b-6676-457e-bd09-f69975f3537d	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/fs/resource-manager/view/4658497b-6676-457e-bd09-f69975f3537d	(from https://www.holmdelschools.org/parents/holmdel-creative-arts-association-hcaa/gifts-scholarship-recipients)
18:49:19	193585/193585	---M--	200	added ('OK')	application/pdf	etag:%22c0fc11f94f3ad41:0%22	https://www.holmdelschools.org/uploaded/Parents/Holmdel_Creative_Arts_Association_(H_C_A_A_)/pdf/hcaa_gifts_2017_18.pdf	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/uploaded/Parents/Holmdel_Creative_Arts_Association_(H_C_A_A_)/pdf/hcaa_gifts_2017_18.pdf	(from https://www.holmdelschools.org/parents/holmdel-creative-arts-association-hcaa/gifts-scholarship-recipients)
18:49:21	180552/180552	---M--	200	added ('OK')	application/pdf	etag:%2280c044ee73bd41:0%22	https://www.holmdelschools.org/uploaded/Parents/Holmdel_Creative_Arts_Association_(H_C_A_A_)/pdf/hcaa_scholarships_2017_18.pdf	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/uploaded/Parents/Holmdel_Creative_Arts_Association_(H_C_A_A_)/pdf/hcaa_scholarships_2017_18.pdf	(from https://www.holmdelschools.org/parents/holmdel-creative-arts-association-hcaa/gifts-scholarship-recipients)
18:49:23	35330/35330	---M--	200	added ('OK')	application/pdf	etag:%22605e53d45e22d31:0%22	https://www.holmdelschools.org/uploaded/Parents/Holmdel_Creative_Arts_Association_(H_C_A_A_)/pdf/hcaa_gifts_2016_17.pdf	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/uploaded/Parents/Holmdel_Creative_Arts_Association_(H_C_A_A_)/pdf/hcaa_gifts_2016_17.pdf	(from https://www.holmdelschools.org/parents/holmdel-creative-arts-association-hcaa/gifts-scholarship-recipients)
18:49:23	38244/38244	---M--	200	added ('OK')	application/pdf	etag:%22506c5fd45e22d31:0%22	https://www.holmdelschools.org/uploaded/Parents/Holmdel_Creative_Arts_Association_(H_C_A_A_)/pdf/hcaa_scholarships_2016_17.pdf	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/uploaded/Parents/Holmdel_Creative_Arts_Association_(H_C_A_A_)/pdf/hcaa_scholarships_2016_17.pdf	(from https://www.holmdelschools.org/parents/holmdel-creative-arts-association-hcaa/gifts-scholarship-recipients)
18:49:24	21620/21620	---M--	200	added ('OK')	application/pdf	etag:%2240296381811d31:0%22	https://www.holmdelschools.org/uploaded/Parents/Holmdel_Creative_Arts_Association_(H_C_A_A_)/pdf/hcaa_gifts_2014_15.pdf	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/uploaded/Parents/Holmdel_Creative_Arts_Association_(H_C_A_A_)/pdf/hcaa_gifts_2014_15.pdf	(from https://www.holmdelschools.org/parents/holmdel-creative-arts-association-hcaa/gifts-scholarship-recipients)
18:49:25	20481/20481	---M--	200	added ('OK')	application/pdf	etag:%224024cc81811d31:0%22	https://www.holmdelschools.org/uploaded/Parents/Holmdel_Creative_Arts_Association_(H_C_A_A_)/pdf/hcaa_scholarships_2014_15.pdf	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/uploaded/Parents/Holmdel_Creative_Arts_Association_(H_C_A_A_)/pdf/hcaa_scholarships_2014_15.pdf	(from https://www.holmdelschools.org/parents/holmdel-creative-arts-association-hcaa/gifts-scholarship-recipients)
18:49:26	20899/20899	---M--	200	added ('OK')	application/pdf	etag:%2260b35981811d31:0%22	https://www.holmdelschools.org/uploaded/Parents/Holmdel_Creative_Arts_Association_(H_C_A_A_)/pdf/hcaa_gifts_2013_14.pdf	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/uploaded/Parents/Holmdel_Creative_Arts_Association_(H_C_A_A_)/pdf/hcaa_gifts_2013_14.pdf	(from https://www.holmdelschools.org/parents/holmdel-creative-arts-association-hcaa/gifts-scholarship-recipients)
18:49:27	21065/21065	---M--	200	added ('OK')	application/pdf	etag:%225087c281811d31:0%22	https://www.holmdelschools.org/uploaded/Parents/Holmdel_Creative_Arts_Association_(H_C_A_A_)/pdf/hcaa_scholarships_2013_14.pdf	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/uploaded/Parents/Holmdel_Creative_Arts_Association_(H_C_A_A_)/pdf/hcaa_scholarships_2013_14.pdf	(from https://www.holmdelschools.org/parents/holmdel-creative-arts-association-hcaa/gifts-scholarship-recipients)
18:49:28	21050/21050	---M--	200	added ('OK')	application/pdf	etag:%2270165081811d31:0%22	https://www.holmdelschools.org/uploaded/Parents/Holmdel_Creative_Arts_Association_(H_C_A_A_)/pdf/hcaa_gifts_2012_13.pdf	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/uploaded/Parents/Holmdel_Creative_Arts_Association_(H_C_A_A_)/pdf/hcaa_gifts_2012_13.pdf	(from https://www.holmdelschools.org/parents/holmdel-creative-arts-association-hcaa/gifts-scholarship-recipients)
18:49:29	21333/21333	---M--	200	added ('OK')	application/pdf	etag:%2270a0b681811d31:0%22	https://www.holmdelschools.org/uploaded/Parents/Holmdel_Creative_Arts_Association_(H_C_A_A_)/pdf/hcaa_scholarships_2012_13.pdf	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/uploaded/Parents/Holmdel_Creative_Arts_Association_(H_C_A_A_)/pdf/hcaa_scholarships_2012_13.pdf	(from https://www.holmdelschools.org/parents/holmdel-creative-arts-association-hcaa/gifts-scholarship-recipients)
18:49:31	21006/21006	---M--	200	added ('OK')	application/pdf	etag:%2290a04681811d31:0%22	https://www.holmdelschools.org/uploaded/Parents/Holmdel_Creative_Arts_Association_(H_C_A_A_)/pdf/hcaa_gifts_2011_12.pdf	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/uploaded/Parents/Holmdel_Creative_Arts_Association_(H_C_A_A_)/pdf/hcaa_gifts_2011_12.pdf	(from https://www.holmdelschools.org/parents/holmdel-creative-arts-association-hcaa/gifts-scholarship-recipients)
18:49:32	70735/70735	---M--	200	added ('OK')	application/pdf	etag:%22803ad81811d31:0%22	https://www.holmdelschools.org/uploaded/Parents/Holmdel_Creative_Arts_Association_(H_C_A_A_)/pdf/hcaa_scholarships_2011_12.pdf	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/uploaded/Parents/Holmdel_Creative_Arts_Association_(H_C_A_A_)/pdf/hcaa_scholarships_2011_12.pdf	(from https://www.holmdelschools.org/parents/holmdel-creative-arts-association-hcaa/gifts-scholarship-recipients)
18:49:32	101917/101917	---M--	200	added ('OK')	application/pdf	etag:%22a0743f81811d31:0%22	https://www.holmdelschools.org/uploaded/Parents/Holmdel_Creative_Arts_Association_(H_C_A_A_)/pdf/hcaa_gifts_2010_11.pdf	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/uploaded/Parents/Holmdel_Creative_Arts_Association_(H_C_A_A_)/pdf/hcaa_gifts_2010_11.pdf	(from https://www.holmdelschools.org/parents/holmdel-creative-arts-association-hcaa/gifts-scholarship-recipients)
18:49:33	30147/30147	---M--	200	added ('OK')	application/pdf	etag:%22c0a69781811d31:0%22	https://www.holmdelschools.org/uploaded/Parents/Holmdel_Creative_Arts_Association_(H_C_A_A_)/pdf/hcaa_scholarships_2010_11.pdf	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/uploaded/Parents/Holmdel_Creative_Arts_Association_(H_C_A_A_)/pdf/hcaa_scholarships_2010_11.pdf	(from https://www.holmdelschools.org/parents/holmdel-creative-arts-association-hcaa/gifts-scholarship-recipients)
18:49:34	295036/295036	---M--	200	added ('OK')	application/pdf	etag:%22c08d3381811d31:0%22	https://www.holmdelschools.org/uploaded/Parents/Holmdel_Creative_Arts_Association_(H_C_A_A_)/pdf/hcaa_gifts_2007_08.pdf	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/uploaded/Parents/Holmdel_Creative_Arts_Association_(H_C_A_A_)/pdf/hcaa_gifts_2007_08.pdf	(from https://www.holmdelschools.org/parents/holmdel-creative-arts-association-hcaa/gifts-scholarship-recipients)
18:49:35	10944/10944	---M--	200	added ('OK')	application/pdf	etag:%22d07a9081811d31:0%22	https://www.holmdelschools.org/uploaded/Parents/Holmdel_Creative_Arts_Association_(H_C_A_A_)/pdf/hcaa_scholarships_2007_08.pdf	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/uploaded/Parents/Holmdel_Creative_Arts_Association_(H_C_A_A_)/pdf/hcaa_scholarships_2007_08.pdf	(from https://www.holmdelschools.org/parents/holmdel-creative-arts-association-hcaa/gifts-scholarship-recipients)
18:49:35	89160/89160	---M--	200	added ('OK')	application/pdf	etag:%22e0352581811d31:0%22	https://www.holmdelschools.org/uploaded/Parents/Holmdel_Creative_Arts_Association_(H_C_A_A_)/pdf/hcaa_gifts_2006_07.pdf	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/uploaded/Parents/Holmdel_Creative_Arts_Association_(H_C_A_A_)/pdf/hcaa_gifts_2006_07.pdf	(from https://www.holmdelschools.org/parents/holmdel-creative-arts-association-hcaa/gifts-scholarship-recipients)
18:49:35	26405/26405	---M--	200	added ('OK')	application/pdf	etag:%22e0dd8681811d31:0%22	https://www.holmdelschools.org/uploaded/Parents/Holmdel_Creative_Arts_Association_(H_C_A_A_)/pdf/hcaa_scholarships_2006_07.pdf	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/uploaded/Parents/Holmdel_Creative_Arts_Association_(H_C_A_A_)/pdf/hcaa_scholarships_2006_07.pdf	(from https://www.holmdelschools.org/parents/holmdel-creative-arts-association-hcaa/gifts-scholarship-recipients)
18:49:38	25029/25029	---M--	200	added ('OK')	application/pdf	etag:%220687d81811d31:0%22	https://www.holmdelschools.org/uploaded/Parents/Holmdel_Creative_Arts_Association_(H_C_A_A_)/pdf/hcaa_scholarships_2005_06.pdf	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/uploaded/Parents/Holmdel_Creative_Arts_Association_(H_C_A_A_)/pdf/hcaa_scholarships_2005_06.pdf	(from https://www.holmdelschools.org/parents/holmdel-creative-arts-association-hcaa/gifts-scholarship-recipients)
18:49:39	84567/84567	---M--	200	added ('OK')	application/pdf	etag:%22f0981b81811d31:0%22	https://www.holmdelschools.org/uploaded/Parents/Holmdel_Creative_Arts_Association_(H_C_A_A_)/pdf/hcaa_gifts_2005_06.pdf	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/uploaded/Parents/Holmdel_Creative_Arts_Association_(H_C_A_A_)/pdf/hcaa_gifts_2005_06.pdf	(from https://www.holmdelschools.org/parents/holmdel-creative-arts-association-hcaa/gifts-scholarship-recipients)
18:49:39	79984/79984	---M--	200	added ('OK')	application/pdf	etag:%2210b2f81811d31:0%22	https://www.holmdelschools.org/uploaded/Parents/Holmdel_Creative_Arts_Association_(H_C_A_A_)/pdf/hcaa_gifts_2004_05.pdf	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/uploaded/Parents/Holmdel_Creative_Arts_Association_(H_C_A_A_)/pdf/hcaa_gifts_2004_05.pdf	(from https://www.holmdelschools.org/parents/holmdel-creative-arts-association-hcaa/gifts-scholarship-recipients)
18:49:39	0/-1	---M--	301	error ('')			https://www.holmdelschools.org/fs/pages/2	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/fs/pages/2.64a.delayed	(from https://www.holmdelschools.org/parents/holmdel-creative-arts-association-hcaa/gifts-scholarship-recipients)
18:49:39	0/-1	---M--	301	error ('')			https://www.holmdelschools.org/schools/holmdel-high-school-9-12/weekly-announcements	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/schools/holmdel-high-school-9-12/weekly-announcements.64b.delayed	(from https://www.holmdelschools.org/parents/holmdel-creative-arts-association-hcaa/scholarships-offered)
18:49:39	0/-1	---M--	301	error ('')			https://www.holmdelschools.org/fs/pages/2	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/fs/pages/2.64c.delayed	(from https://www.holmdelschools.org/parents/holmdel-creative-arts-association-hcaa/scholarships-offered)
18:49:39	25196/25196	---M--	200	added ('OK')	application/pdf	etag:%2210cb7381811d31:0%22	https://www.holmdelschools.org/uploaded/Parents/Holmdel_Creative_Arts_Association_(H_C_A_A_)/pdf/hcaa_scholarships_2004_05.pdf	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/uploaded/Parents/Holmdel_Creative_Arts_Association_(H_C_A_A_)/pdf/hcaa_scholarships_2004_05.pdf	(from https://www.holmdelschools.org/parents/holmdel-creative-arts-association-hcaa/gifts-scholarship-recipients)
18:49:39	0/-1	---M--	301	error ('')			https://www.holmdelschools.org/fs/pages/2	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/fs/pages/2.64e.delayed	(from https://www.holmdelschools.org/parents/holmdel-creative-arts-association-hcaa/scholarships-offered)
18:49:39	0/-1	---M--	301	error ('')			https://www.holmdelschools.org/schools/holmdel-high-school-9-12/weekly-announcements	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/schools/holmdel-high-school-9-12/weekly-announcements.64f.delayed	(from https://www.holmdelschools.org/parents/holmdel-creative-arts-association-hcaa/events)
18:49:39	0/-1	---M--	301	error ('')			https://www.holmdelschools.org/fs/pages/2	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/fs/pages/2.650.delayed	(from https://www.holmdelschools.org/parents/holmdel-creative-arts-association-hcaa/events)
18:49:39	0/-1	---M--	301	error ('')			https://www.holmdelschools.org/fs/pages/2	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/fs/pages/2.651.delayed	(from https://www.holmdelschools.org/parents/holmdel-creative-arts-association-hcaa/events)
18:49:39	0/-1	---M--	301	error ('')			https://www.holmdelschools.org/schools/holmdel-high-school-9-12/weekly-announcements	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/schools/holmdel-high-school-9-12/weekly-announcements.652.delayed	(from https://www.holmdelschools.org/parents/special-education-parent-advisory-group-sepac)
18:49:39	0/-1	---M--	301	error ('')			https://www.holmdelschools.org/fs/pages/2	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/fs/pages/2.653.delayed	(from https://www.holmdelschools.org/parents/special-education-parent-advisory-group-sepac)
18:49:40	248354/248354	---M--	200	added ('OK')	application/pdf	etag:%22a082dc8210acd31:0%22	https://www.holmdelschools.org/uploaded/Parents/Holmdel_Creative_Arts_Association_(H_C_A_A_)/pdf/hcaa_scholarship_app.pdf	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/uploaded/Parents/Holmdel_Creative_Arts_Association_(H_C_A_A_)/pdf/hcaa_scholarship_app.pdf	(from https://www.holmdelschools.org/parents/holmdel-creative-arts-association-hcaa/scholarships-offered)
18:49:40	2065/2065	---MCZ	404	error ('Not%20Found')	text/html	date:Mon,%2028%20Oct%202019%2022:49:41%20GMT	https://www.holmdelschools.org/uploaded/Parents/Special_Education_Parent_Advisory_Group_(S_E_P_A_C_)/sepag_mission_statement.pdfsepag_mission_statement.pdf	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/uploaded/Parents/Special_Education_Parent_Advisory_Group_(S_E_P_A_C_)/sepag_mission_statement.pdfsepag_mission_statement.pdf	(from https://www.holmdelschools.org/parents/special-education-parent-advisory-group-sepac)
18:49:40	0/-1	---M--	301	error ('')			https://www.holmdelschools.org/fs/pages/2	C:/Users/dale/Desktop/cad/website/www.holmdelschools.org/fs/pages/2.655.delayed	(from https://www.holmdelschools.org/parents/special-education-parent-advisory-group-sepac)
